id,label,board,1000.5,1008.4,1009.3,1012.3,1014.5,1015.4,1016.3,1017.5,1018.4,1019.3,1023.3,1042.3,1046.3,1053.4,1062.4,1078.3,1099.4,1121.3,1137.3,1174.2,1227.4,1466,2660.9
MeV-100,0,train,-370.3014227,-614.714772,-568.6277353,-363.9214487,-407.3288776,-575.4938909,-346.8063945,-439.3736417,-464.0397212,-393.627375,-404.2857731,-311.0887755,-486.6016647,1306.158021,714.8682639,-655.4988438,403.7069534,-504.6047059,-720.182691,-581.2232627,-444.2533999,-616.7707393,3674.223989
MeV-109,0,train,-725.1743425,-734.6081171,-518.9342568,0.149702231,-484.313766,-556.5238216,-769.0395752,137.8417022,-706.3686853,-731.6722043,-69.9995219,-380.2800432,-839.0142664,2078.170385,6450.053365,842.16225,17206.09284,1127.053228,1408.071413,-647.3225764,-283.0113519,4540.733482,-261.8576895
MeV-116,0,train,-220.1752734,-332.5553413,-371.6458984,-464.7775555,-367.2913635,-182.5020993,-533.751154,-109.0087803,263.9719439,-553.095564,-385.8477077,-283.3095416,-664.4107191,1982.552254,17092.4677,1504.6975,956.3118962,-283.6162932,89.91026839,-557.2090363,-402.9681178,-231.9825751,323.9950298
MeV-135,0,train,-442.1541349,-370.6367516,-392.8461499,-262.2684261,-393.5159538,-408.1776841,-403.6775886,-441.4466514,-504.8659521,-443.4160162,-450.082828,-432.6889983,-401.2191311,134.1416361,-198.1476114,547.7054474,-0.416300562,-376.4933367,-483.7214089,-544.0486241,-467.3880021,-414.0044386,-84.45926318
MeV-140,0,train,-909.3114798,-767.5181579,-465.6554641,-1090.86907,-1214.184742,-717.1981371,-971.3210095,-738.5706235,-924.6415333,-1202.136975,-904.8785861,-918.0132692,-747.8368164,-646.5450719,-1040.585162,-541.7222388,-624.2098841,-1018.402029,-844.3322137,-936.6662104,-890.8011664,2226.148912,-1175.517928
MeV-161,0,train,-620.502134,-416.5762858,-272.3459853,-334.7817793,-314.996818,-527.1017919,-219.4964677,-261.1081189,15.13290157,-100.047014,-634.9669766,-53.20798318,-360.1850712,224.9108394,1448.865358,3136.47526,749.3994061,-274.1870891,-652.3604263,-258.301941,-665.8297972,-122.6900651,4603.165173
MeV-72,0,train,-607.0510591,-635.7624517,-550.4323614,-180.7371689,-983.9978037,-734.8270127,-656.6262014,-709.887547,-347.8656807,-379.3005437,-375.0652956,251.7485574,-580.5990121,-752.6013282,-516.4540728,-285.0265073,2240.898606,-475.5932426,-594.4440597,249.6050055,-732.8997316,685.3543367,-153.5831599
MeV-77,0,train,18.92039749,-222.5221598,-311.0005368,319.6005343,304.364458,-52.2498618,-140.1576791,-121.3644563,-38.27376956,26.36553975,-149.7250271,-191.7544946,-273.7314757,868.0226096,2.395746428,-451.9611614,-248.0059362,-311.3541448,-263.5373171,-167.0159856,-187.0084397,-162.566111,-123.822202
MeV-82,0,train,-691.1471401,-733.1505619,-735.3241913,-470.2913907,-709.6723319,-703.2427365,-626.2888745,-736.6831409,-828.2680312,-630.1600287,-685.915992,-872.9732803,-708.1479583,428.7943738,-724.6345257,-289.8847155,-276.3646464,-755.8360319,-834.9096503,-675.7241964,-763.4634934,577.4098942,324.0717472
MeV-87,0,train,-673.8152917,-757.3240974,-553.9996926,-703.6662444,-832.957507,-855.1521785,-590.1843075,-788.39033,-947.1428511,-685.3084373,-779.1771607,-815.2359996,-679.5296673,131.1662435,535.0324227,-1161.300838,866.6488974,-667.8817413,-608.5927337,-771.9137514,-760.0098965,-762.3318731,4090.130282
MeV-90,0,train,-735.3631696,-636.9282546,-741.660126,-281.8199675,-695.0474029,-673.9057575,-753.7327743,-630.1465443,-784.1615153,-624.9952715,-697.4782459,-832.7160334,-675.7634808,-669.5842356,-425.989744,1217.02489,-480.4306036,-751.8901635,-766.3740771,-723.359853,-742.2352921,-949.9467323,-240.6940338
SE37,1,train,-160.7247182,-154.5846758,-98.51632109,-186.6819221,-101.9687212,-119.0248216,-191.760455,-102.6041272,-210.6488298,-142.0489751,-201.0346484,-125.1580798,-185.7248748,232.7165251,302.2208335,559.4337918,506.4606051,-84.3215274,-181.1053478,-115.2812253,-173.4435823,-138.0992688,921.6063665
SE89,1,train,-98.33568596,43.98132186,-73.03121739,288.9719148,-50.53364431,147.7382101,-182.2433813,45.696168,63.91811372,84.01777136,-79.80395686,43.60583298,-34.58457723,-88.93698717,234.2561992,427.1084823,-71.62142821,-169.0256072,-4.917336593,-48.05118332,80.83911663,-200.3801405,1139.738302
SE24,1,train,-63.38440289,-85.74143403,-101.8801817,456.0846582,-172.1521459,-117.8750836,-132.3739053,-2.884209599,-128.1136228,-37.33779684,7.241222497,-251.3833313,-61.66671259,424.4368021,1307.828086,379.6283234,62.14969871,-103.0809849,139.2576936,-114.5769771,-58.15018047,-182.4773332,1900.652017
SE28,1,train,-170.414662,-105.4011249,-6.726459664,-81.84056722,-32.068133,-197.7063468,134.6462087,-164.2674432,-39.99909685,4.87264422,-69.74737841,-60.03872824,-72.47107019,329.465893,856.8817416,399.7056527,22.64700559,-68.75891922,-94.75325133,-43.54417303,-189.9200863,416.4634396,1221.700582
SE49,1,train,-150.7020201,-131.9694761,-91.35102413,-203.8230049,-92.12124768,-139.6863422,-49.95914184,-156.6321037,-142.8365791,-56.79117546,-118.9023992,-53.72182142,-129.7722945,176.5509358,1293.064362,-145.0301684,-93.23235301,-127.8446159,-144.3560401,-106.5998375,-117.0367771,-36.57669221,1297.386648
SE69,1,train,76.1155655,-184.3321775,18.23184793,169.2821081,385.9256166,-75.66350996,685.3799536,-46.74928475,825.0190317,186.8276309,-196.7913904,736.2569538,-109.1183778,-179.3813678,84.77097935,231.9487022,273.6011064,-71.89811819,-30.6085049,-224.6670552,-132.5625669,77.7166888,-89.10185701
MeV-163,0,test,905.0060956,197.4957637,-594.1206323,1671.095239,73.61106318,67.37812594,-859.8363585,552.9041882,430.2518105,-706.1812118,-835.6782089,-554.5558656,-263.1811401,178.1404672,-663.2457797,-19.04498538,1040.794932,-210.6635147,2830.681919,-494.6177428,-204.4945318,218.9576862,737.6660316
MeV-45,0,test,-476.9264173,-446.117921,-446.2091864,-438.5096767,-441.3507268,-455.1494096,-491.0009765,-490.7737432,-421.6971931,-475.0222857,-434.0950352,-452.0810881,-502.7245708,-392.9284909,1009.236473,-51.86668328,-286.1238844,-451.0130871,-456.6518303,-477.8569048,-443.369911,-385.08174,-452.3138937
MeV-6,0,test,-746.1828293,-743.4599818,-532.9372679,-800.8014736,-494.4296566,-909.5124775,-1171.950787,-1155.360383,-780.1501561,-464.1075791,-741.5260604,-942.87182,-792.8329194,1820.700083,12639.59511,-712.7650441,4072.228598,-774.1375772,-506.7201622,-830.8662729,-1061.579429,-658.8671594,1782.910424
MeV-65,0,test,-395.0405931,-794.2483344,-549.4222931,-972.0937218,-967.8250696,-483.9105756,-453.6000156,-727.0781365,-25.14346183,-623.2994618,-738.0592956,-687.5538103,-813.5640159,265.0065322,16725.36488,-811.6427012,1511.38229,-423.9904676,-269.4470836,-646.8655032,-548.3639754,-882.7749111,4864.076367
MeV-68,0,test,-541.761923,-556.8575915,-544.2768786,-522.2645345,-515.3766224,-538.7045531,-534.2950975,-554.320447,-526.4906991,-521.8934643,-540.1139428,-551.1971001,-543.3360917,-474.0057385,-320.487185,-562.906166,-488.2993121,-548.2184096,-557.5077702,-525.8701431,-562.6305991,-535.8031919,-386.0921637
MeV-73,0,test,-775.8642632,-736.7588784,-780.5126638,-680.8348212,-772.6215032,-728.7332057,-661.1269978,-762.6400765,-731.5448927,-634.8510137,-770.7900883,-665.4311213,-726.1247031,-479.6568701,-639.7135699,-665.1472898,-778.428759,-757.9603077,-702.4493571,-688.3513612,-743.9257723,-459.3067831,60.70298262
MeV-83,0,test,-308.7926616,-284.3060593,-381.2942463,-377.0347517,-539.004349,-149.2973003,-255.1068314,-371.2197111,-122.6051612,-385.4399283,-384.042384,-335.5831343,-438.1906582,275.9177541,9568.0612,-862.1012532,2013.441553,-411.7585154,-526.5238847,-316.5159902,-356.8815065,-249.3692823,1134.127285
MeV-132,0,test,-635.9434253,-779.7904391,-940.2841836,-508.5014657,-231.8024034,-218.9561931,-768.5513849,-676.3278918,-366.6649139,-623.4217896,-458.5846665,-570.8393848,-444.9393008,-162.8431254,7064.477958,287.7488198,5408.10991,3.16147942,-15.95212802,394.4096653,-589.2968617,3011.13392,-1017.697278
MeV-138,0,test,-565.0186325,-642.0038755,-340.8368709,143.0826797,-608.6203768,-782.0801015,96.67544107,-725.8043705,-132.2805209,-327.4248908,-457.9702407,463.8535866,-543.9265135,-739.4721941,-1606.666012,90.13763835,5477.704224,-413.6353949,-469.6778519,-8.933162091,-692.6934478,-34.72323294,-44.63860607
MeV-141,0,test,248.9354158,-525.7970812,-643.361116,-605.3186445,-228.2153456,-569.3348749,453.3159127,-356.8231068,-814.3764625,-283.5139048,-663.9761972,-514.6372591,-578.813256,-527.0887613,-626.0086949,1642.794724,-735.9723351,-568.7891937,-815.6293164,-809.7748997,-536.5650275,2217.41735,-544.3423808
MeV-158,0,test,-546.6416939,-600.1063308,-634.2864078,445.3295637,-510.6711558,-597.8381952,-135.3339787,-418.5715099,-434.9398565,196.5624084,-578.243456,-568.8183834,-813.5335535,3510.902535,6308.866294,-1942.281579,2565.071369,-812.1335203,-806.4643174,-933.276062,-688.5613463,-381.3456223,8912.298417
MeV-30,0,test,-959.5695462,-1365.084796,-758.4141954,-1184.111919,-884.0709408,-963.0796712,-557.8711743,-768.7674554,-455.3947513,-340.037276,-784.8464645,-744.3835832,-847.914064,1746.672457,-711.7222353,-1270.424346,10431.26749,-615.4717914,-849.316466,236.2191868,-1167.474805,-289.4142977,-742.3763458
MeV-40,0,test,-170.5712481,-184.4199352,-152.0258262,-143.6457706,-161.6509095,-159.8285708,-110.4381225,-173.151925,-163.474162,-162.517007,-151.1188939,-131.6633096,-154.2497686,-51.88200801,-233.8787297,-119.7118922,339.082161,-140.634245,-175.8924493,-177.9811209,-187.3074234,-103.9088498,-168.8163911
MeV-7,0,test,-1170.489285,-994.2310777,-1220.808824,-729.01511,-529.0816663,-796.7060976,-1160.94199,-973.5522801,-505.7343051,-785.2372436,-773.299042,-882.4046539,-963.7456464,1796.503611,9661.69312,-181.4139821,758.2448348,-1164.147549,-941.6153993,-1039.372223,-802.8852922,-770.6347514,3145.084978
MeV-76,0,test,-764.3871688,-478.1777563,-575.7579165,-385.6404603,-717.5206765,-662.2436212,-513.101906,-663.5597591,-501.777346,-483.110323,-590.6882599,-487.7261321,-616.3842171,-635.209242,-413.7702438,158.1525137,-460.7091598,-693.2310046,-577.5130582,-533.0436929,-611.6770273,254.7205757,1442.72698
MeV-86,0,test,-601.7986207,-720.5850837,-728.1517418,-1011.121037,-868.7148461,-626.2770009,-510.3370417,-570.1407024,-540.4958558,-719.3905493,-758.5605517,-719.7970131,-717.9664511,-62.65016314,7552.391288,-826.0215934,357.8402508,-697.3283437,-709.8032271,-597.7939249,-721.9357718,-452.6277453,-154.981831
MeV-93,0,test,-626.9634874,-418.2668397,-450.9075395,-289.5765143,-542.7695537,-603.9981884,-283.6387332,-504.2582252,-515.4784217,-261.9086083,-588.0486005,-418.4102563,-441.9997404,-221.2052012,129.1639189,1683.082831,-290.0964248,-482.163427,-481.8231706,-593.5007606,-492.7687444,221.0788655,726.9999655
SE084,1,test,-57.81215797,-77.60340908,-68.08710707,-95.5779792,-79.41752612,-75.70731874,-77.1046405,-57.9057167,-94.80744932,-97.8296836,-60.79867655,-140.2535189,-35.4313144,99.98837107,520.7507224,-2.944758203,941.5006972,-8.864672764,0.94335053,-53.07330387,-98.85737094,-100.9618701,-132.9149372
SE42,1,test,55.97585057,-179.8311256,-181.7819123,238.0758014,197.9899826,-119.5580856,-94.33971695,131.4264223,386.3435344,173.0026689,-98.67542729,-80.83468991,-194.2515798,467.4907817,344.5823408,283.0501813,798.9272165,-204.212029,-10.16443264,169.7643686,-146.5154059,-198.7490337,-46.40669676
SE88,1,test,-147.5356991,-194.0714442,-150.0150679,163.1350647,-111.6488008,-92.38861186,371.9339175,-85.53304694,72.42183774,-26.73340159,-137.8062297,-6.458774196,-136.8925976,-156.0546351,69.58503443,370.0020894,437.0448073,-157.6382484,-117.9002899,-162.2175328,-168.6057599,-57.57654614,-73.26096653
SE04,1,test,-1109.458502,25.04245431,-240.3268968,-950.441933,-1856.808341,33.55703253,-685.5382182,-450.2999576,-698.0568991,-1865.611951,-319.2750099,-993.4652514,-397.9921835,611.8651358,1446.943736,258.0804684,3066.112057,-284.4105563,-199.1049297,-1220.727753,-296.6904249,13993.14933,-127.8102032
SE23,1,test,-80.40138806,-60.94268618,-200.369996,293.4797856,-50.238892,-151.8597884,-6.321756489,-113.9847811,-286.0891736,27.14526777,-41.58074131,-119.2112521,12.02231046,-129.0534533,23.26135302,1699.143616,273.6651765,-216.5458807,-220.7669553,-60.63964474,-160.3259817,-247.9034853,-170.5715796
SE26,1,test,-147.0017461,-237.6690136,-163.4985237,-124.0760952,-133.3950889,-149.5650437,-238.7446845,-111.0239542,-107.6108937,-184.2471625,-198.248639,20.60821141,-104.8539508,-108.7048747,675.0632668,-45.26081185,190.4203084,-110.0395592,-195.487938,-61.21400204,-242.8210295,501.0308411,-96.62817031
SE38,1,test,-152.3342254,-315.9649104,-292.0506448,259.3059331,-61.39348899,-127.0253236,-249.6687208,-92.7018495,-104.1923847,-141.6203371,-110.8955112,-50.87367189,-192.6002877,891.0824846,4223.295383,449.2737117,31.76709103,-239.5032945,-375.4857827,-283.4198468,-259.2535103,-309.4727308,3055.922717
SE50,1,test,-122.4933335,101.5466544,253.7077821,126.2910033,744.4205091,-64.53206728,1972.93527,-194.5763715,2221.307045,218.7411066,-350.3472154,586.3892354,-143.6597221,-216.3529085,-554.1677194,-483.3842692,2073.874219,-249.3581127,-431.5158922,-169.8475803,-505.1985391,-1008.925786,-316.748486
SE83,1,test,-107.3193776,-128.8637939,-123.6278405,-175.9109465,-181.4150515,-149.6312531,-173.6694273,-107.9301913,-161.7126137,-129.4577704,-162.2452108,-131.0428366,-134.1301217,10.79335757,1115.899938,9.809604516,711.9084252,-92.35347389,-82.37500826,-90.39744457,-185.7975331,-113.8216044,39.50764969
MeV-16,0,train,-491.2091742,-489.2229816,-476.9519049,-491.0574113,-491.8996161,-488.6742286,-494.953636,-493.7335792,-478.7480571,-488.5052309,-492.2687475,-462.0504213,-491.1334815,-487.795434,-487.3207641,-486.3043971,-500.735528,-495.0127912,-490.5710499,-491.5998895,-491.8375124,-459.4788961,-492.939936
MeV-162,0,train,-287.211626,-216.4349753,-302.5968943,-54.6171542,-232.1781554,-198.8593796,-45.57206053,-282.6082617,-184.8875206,-242.0542214,-296.9378505,-277.4085446,-275.6184639,105.172079,-423.2741661,167.6725998,-285.7705779,-264.7720204,-327.2214384,-397.62708,-277.4922035,-78.63379438,24.61092236
MeV-164,0,train,-644.3198578,-764.734924,-685.7529135,-454.5178055,-852.6914912,-807.5680863,-645.2615176,-528.3295783,-766.8366826,-539.2078831,-730.9116984,-583.3574585,-660.8911669,-63.82208713,-913.8579941,-297.2755244,91.19852321,-756.5301588,-623.4670644,-620.967136,-763.4134922,13.84734965,3413.138292
MeV-24,0,train,-139.7357324,-87.84762435,-146.6099546,-65.09110602,-203.7576234,-154.2736075,-152.6009946,-204.5485288,-161.3713098,-134.3841174,-115.0721298,-116.9878319,-181.1254339,-3.169499119,1075.969679,52.16252663,374.8691189,-107.6620272,-92.89233064,-96.3099249,-105.2370586,46.29249737,662.5884438
MeV-41,0,train,-147.7653422,-248.085866,-64.97254405,-33.64786924,-539.4533704,-246.7958697,119.3776588,-342.2351823,-72.41854399,-234.7473674,-242.1010752,-153.838826,-241.7417661,51.17463691,5791.013966,-132.0811697,77.375471,-239.7397393,51.86457054,-85.27211055,-171.3832388,-284.4306592,2150.579435
MeV-46,0,train,-345.3955642,-587.712874,-552.2509159,-729.3962423,-805.748974,-528.5841259,-228.4621745,-707.0761702,-357.2081982,-450.1659486,-534.4837066,-684.9512737,-869.4353571,43.45684126,9045.227682,-591.541977,-542.5332376,-677.9740396,-405.8612908,-590.8885349,-589.7829297,-416.1189159,1754.934008
MeV-64,0,train,-283.5270878,-286.680128,-227.1432718,-245.0573686,-201.7883798,-254.3241196,-102.6846078,-263.1049626,-302.3404789,-152.3382114,-221.4927202,-206.9845059,-244.2409756,185.2778905,2011.587008,-374.1724541,240.6644326,-200.9633675,-272.3223066,-272.6984491,-148.7504994,-190.2232773,2440.09758
MeV-114,0,train,-539.4468061,-592.7188107,-619.5800063,57.90302687,-748.8680551,-412.6760147,-748.7588538,-590.4400108,-402.852593,-668.1839404,-609.810318,-533.8577383,-746.7340813,-157.0956035,4606.902403,-114.1177725,494.751133,-609.7661044,-803.4159507,-758.0855597,-626.2761495,-514.4322593,1046.136522
MeV-119,0,train,-442.0588886,-802.581801,-627.0359974,-51.08086988,-56.41116548,-513.7768117,-810.3200635,-506.6501285,-511.1618461,-465.7298619,-607.4475213,-679.882003,-851.769797,230.649562,1240.56026,-705.9924952,-428.5119892,-576.0533622,-580.8523002,-803.1458003,-341.179599,-552.0754079,-553.6144438
MeV-123,0,train,-468.0905603,-423.6984319,-359.2950834,66.04152915,-272.4396839,-393.0446824,-555.9392731,-342.9544905,-255.0719111,-475.6989844,-416.3972979,-152.3686271,-606.1173909,-149.3604384,6496.078805,-178.004639,-274.3879656,-445.5938309,-483.9261226,-548.6859976,-211.6124118,-16.10254006,-488.3170106
MeV-133,0,train,-511.8498127,-984.5974835,-872.4604855,-480.2821924,1401.771562,48.33065444,-626.2479358,-406.9710594,11.33770253,-59.35781222,-429.3179178,-586.8472507,-492.8601154,-423.5132091,13042.27681,362.8451384,8761.957084,-378.7178827,-344.2271195,1252.15106,-364.4769835,1930.539571,-1947.902918
MeV-151,0,train,-597.005285,-246.5034199,-170.5020015,-605.8268362,241.6820733,119.9283336,-696.2171278,-41.80469037,-90.75736527,-802.0960548,-770.2970321,-419.4394132,-453.9707142,1570.441999,5294.351817,6029.019669,11636.10403,222.2012478,580.9268166,-231.9917457,-569.5211053,-209.4898746,2844.630638
MeV-91,0,train,-269.1062912,-316.332005,-286.2509751,-239.6395602,-233.4467003,-277.2957317,-375.377833,-249.6560415,-223.5449319,-256.3343424,-319.2431491,-343.6649527,-354.8587096,224.71047,535.0580989,-332.3831661,467.7732191,-319.996351,-259.9110134,-218.146248,-326.0606139,-299.6406755,446.3659964
MeV-108,0,train,-570.8806443,-584.3914079,-614.0587249,-582.2190159,-607.5491854,-607.1590302,-596.8435744,-649.4815318,-570.7087662,-520.0762018,-610.996546,-620.0368034,-622.925158,128.3612484,-157.2951816,-715.2074708,-225.6860891,-653.4507978,-552.5906036,-540.8742948,-661.3386192,-294.551584,850.9692619
MeV-118,0,train,-306.5285581,-288.0527138,-269.392581,-499.9545794,-184.4072078,-299.2715426,-224.0087544,-157.3896962,-153.8388824,-188.3063534,-331.4050947,-301.4191856,-331.5745242,168.3762439,5569.177143,-447.7349151,482.9526088,-383.8248723,-430.8581574,38.4425237,-236.2057128,85.03058725,40.81097117
MeV-126,0,train,-703.8802916,-801.7692926,-739.7267325,-161.2490922,318.66745,-613.3221641,-872.2103914,-278.5298018,185.2009852,-569.5403949,-725.7555073,-416.1107607,-879.3782953,-396.9597574,8979.606075,3125.122289,2069.424987,-267.8398525,-501.4891743,-912.4180457,-270.0450361,-594.4302586,-1754.314569
MeV-131,0,train,-666.5673103,-866.5265039,-765.1297232,-394.2941311,-207.6530845,-704.9848929,-866.9688891,-583.2457871,-466.3059507,-645.2094899,-744.0300608,-678.8426944,-854.0766069,-581.0039048,3475.961238,-549.3889646,-802.2922686,-869.0723711,-627.5179315,-792.6545921,-617.9442182,-529.7822824,-1072.695002
MeV-134,0,train,-121.6903845,424.1852771,264.3677425,-639.9778591,-99.11487007,271.9786186,-605.3938489,-481.1344603,-1408.419233,-138.3627623,564.529341,1021.851186,457.591881,-1646.302377,8378.230107,3591.923709,27954.94884,2491.953176,273.7233337,2898.037263,-647.0590692,3733.111446,1267.97584
MeV-14,0,train,-640.1317746,-623.3248725,-625.1021016,658.9020876,-343.8319354,-360.4219879,-97.96273358,-453.9924636,-272.8825699,-249.0760617,-366.8164292,-518.2709177,-513.2762588,397.9622908,4118.462389,1954.622821,495.9332158,-322.5895998,-1081.081678,-808.5153928,-797.0526784,108.2955662,5066.822272
MeV-142,0,train,79.27054782,300.0852177,137.2775744,1462.176407,764.2307443,-181.990955,-829.1013583,642.9556132,509.0559532,584.6463552,216.9058631,593.7707166,-473.7004864,-447.1795298,8268.416614,10295.01518,7309.049429,1079.292363,89.55446479,196.6973238,212.0513097,403.0206816,506.6617936
MeV-143,0,train,135.8110557,-904.6621088,733.7925811,2461.044538,99.74486683,-388.1752654,765.2730004,53.13508478,1194.817707,604.6097286,287.0826639,152.2396439,-241.3518225,-481.8357908,13691.46014,10761.98395,2350.869769,-377.4007876,-1450.655735,-255.4020129,-295.0681508,-334.1847259,5924.691913
MeV-146,0,train,-638.8338774,-723.7133672,-608.6098695,-646.6355189,-799.4475721,-549.3640299,-453.3346396,-816.3645776,-40.25873342,-661.9266244,-723.5027342,-801.5527999,-934.4883909,-425.2125538,10049.88578,1407.889337,3431.372234,12.02712776,232.7920873,-677.4188695,-481.5296206,-443.8528506,936.114474
